MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Lot.Shape,Land.Contour,Lot.Config,Land.Slope,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Roof.Style,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Garage.Type,Garage.Finish,Garage.Cars,Garage.Area,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Fence,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,SalePrice,Condition,HasShed,HasAlley,Exterior,Garage_Quality,Exterior_Quality,Garage.Age,Remod.Age,House.Age
120,FV,40.0,3606.0,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,7,5,Gable,None,0.0,Gd,TA,PConc,Ex,Gd,No,GLQ,937.0,Unf,0.0,415.0,1352.0,Ex,Y,SBrkr,1352.0,0.0,0.0,1352.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Attchd,RFn,2.0,466.0,Y,0.0,241.0,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2007.0,New,Partial,5.2878017299302265,Norm,False,True,VinylSd,TA_TA,Gd_TA,1.0,0.0,1.0
120,FV,30.0,5330.0,IR2,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,8,5,Gable,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1550.0,1550.0,Ex,Y,SBrkr,1550.0,0.0,0.0,1550.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,Attchd,Fin,2.0,528.0,Y,0.0,102.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2007.0,New,Partial,5.317018101048111,Norm,False,True,VinylSd,TA_TA,Gd_TA,0.0,0.0,1.0
120,FV,35.0,4274.0,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1106.0,Unf,0.0,135.0,1241.0,Ex,Y,SBrkr,1241.0,0.0,0.0,1241.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,Typ,0.0,Attchd,Fin,2.0,569.0,Y,0.0,116.0,0.0,0.0,0.0,0.0,NoFence,0.0,11.0,2007.0,New,Partial,5.300812794118117,Norm,False,True,VinylSd,TA_TA,Gd_TA,0.0,0.0,1.0
160,FV,35.0,4251.0,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,625.0,625.0,Ex,Y,SBrkr,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,Detchd,RFn,2.0,528.0,Y,0.0,54.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2007.0,New,Partial,5.216693599169754,Norm,False,True,MetalSd,TA_TA,Gd_TA,1.0,0.0,1.0
160,FV,24.0,2280.0,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,6,5,Gable,BrkFace,342.0,TA,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0.0,179.0,744.0,Gd,Y,SBrkr,757.0,744.0,0.0,1501.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Detchd,Unf,2.0,440.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2007.0,GroupedWD,Normal,5.246744709723841,Norm,False,True,MetalSd,TA_TA,TA_TA,8.0,8.0,8.0
160,FV,34.0,3230.0,Reg,Lvl,Corner,Gtl,Somerst,TwnhsE,2Story,6,5,Gable,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,419.0,Unf,0.0,310.0,729.0,Gd,Y,SBrkr,729.0,729.0,0.0,1458.0,0.0,0.0,2.0,1.0,2.0,1.0,TA,5.0,Typ,1.0,Detchd,Unf,2.0,440.0,Y,0.0,32.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.2455126678141495,Norm,False,True,MetalSd,TA_TA,TA_TA,8.0,8.0,8.0
160,FV,68.0,2117.0,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,6,5,Gable,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,420.0,Unf,0.0,336.0,756.0,Ex,Y,SBrkr,756.0,756.0,0.0,1512.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,1.0,Detchd,Unf,2.0,440.0,Y,0.0,32.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.226599905207357,Norm,False,False,MetalSd,TA_TA,Gd_TA,7.0,7.0,7.0
160,FV,24.0,2117.0,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,6,5,Gable,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,417.0,Unf,0.0,339.0,756.0,Ex,Y,SBrkr,769.0,804.0,0.0,1573.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,4.0,Typ,0.0,Detchd,Unf,2.0,440.0,Y,0.0,32.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2007.0,GroupedWD,Normal,5.247973266361806,Norm,False,False,MetalSd,TA_TA,Gd_TA,7.0,7.0,7.0
160,FV,68.0,2117.0,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,6,5,Gable,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,436.0,Unf,0.0,320.0,756.0,Ex,Y,SBrkr,769.0,756.0,0.0,1525.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,5.0,Typ,1.0,Detchd,Unf,2.0,440.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.247973266361806,Norm,False,False,MetalSd,TA_TA,Gd_TA,7.0,7.0,7.0
160,FV,68.0,5105.0,IR2,Lvl,FR2,Gtl,Somerst,TwnhsE,2Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239.0,Unf,0.0,312.0,551.0,Ex,Y,SBrkr,551.0,551.0,0.0,1102.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,Detchd,Unf,2.0,480.0,Y,0.0,60.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2007.0,GroupedWD,Normal,5.17260293120986,Norm,False,False,MetalSd,TA_TA,Gd_TA,3.0,3.0,3.0
160,FV,24.0,2645.0,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,8,5,Gable,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,Ex,Y,SBrkr,764.0,677.0,0.0,1441.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,Detchd,Unf,2.0,492.0,Y,206.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,11.0,2007.0,GroupedWD,Normal,5.2405492482825995,Norm,False,True,MetalSd,TA_TA,Gd_TA,8.0,7.0,8.0
60,FV,66.0,7399.0,IR1,Lvl,Inside,Gtl,Somerst,1Fam,2Story,7,5,Hip,BrkFace,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,649.0,Unf,0.0,326.0,975.0,Ex,Y,SBrkr,975.0,975.0,0.0,1950.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Detchd,RFn,2.0,576.0,Y,0.0,10.0,0.0,0.0,198.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.378397900948138,Norm,False,True,VinylSd,TA_TA,Gd_TA,10.0,9.0,10.0
20,FV,73.0,7321.0,IR1,Lvl,Inside,Gtl,Somerst,1Fam,1Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1339.0,1339.0,Ex,Y,SBrkr,1358.0,0.0,0.0,1358.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,Detchd,Unf,2.0,625.0,Y,176.0,174.0,0.0,0.0,0.0,0.0,NoFence,0.0,12.0,2007.0,Other,Normal,5.309630167425898,Norm,False,True,CemntBd,TA_TA,Gd_TA,8.0,7.0,8.0
60,FV,68.0,8010.0,IR1,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,Hip,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,964.0,Unf,0.0,90.0,1054.0,Ex,Y,SBrkr,1072.0,976.0,0.0,2048.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,2.0,Detchd,Unf,2.0,552.0,Y,0.0,48.0,0.0,0.0,180.0,0.0,NoFence,0.0,8.0,2007.0,GroupedWD,Normal,5.478566495593843,Norm,False,True,CemntBd,TA_TA,Gd_TA,4.0,3.0,4.0
60,FV,106.0,8413.0,IR1,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,Gable,None,0.0,Gd,Gd,PConc,Ex,TA,Mn,GLQ,901.0,Unf,0.0,319.0,1220.0,Ex,Y,SBrkr,1220.0,1142.0,0.0,2362.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,2.0,Attchd,RFn,2.0,1105.0,Y,147.0,0.0,36.0,0.0,144.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.494850021680094,Norm,False,False,VinylSd,Gd_TA,Gd_Gd,9.0,9.0,9.0
120,RL,50.0,9466.0,IR2,Lvl,FR2,Gtl,Veenker,TwnhsE,1Story,8,5,Gable,None,0.0,Gd,TA,PConc,Gd,TA,Gd,LwQ,457.0,ALQ,1037.0,0.0,1494.0,Ex,Y,SBrkr,1494.0,0.0,0.0,1494.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,5.0,Typ,1.0,Attchd,Fin,2.0,478.0,Y,0.0,30.0,0.0,0.0,217.0,0.0,NoFence,0.0,5.0,2007.0,GroupedWD,Normal,5.446692466371527,Norm,False,False,BrkFace,TA_TA,Gd_TA,13.0,12.0,13.0
20,RL,80.0,12000.0,Reg,Lvl,Inside,Gtl,Veenker,1Fam,1Story,7,6,Hip,BrkFace,600.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1732.0,Unf,0.0,270.0,2002.0,Ex,Y,SBrkr,2362.0,0.0,0.0,2362.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Attchd,RFn,2.0,546.0,Y,180.0,16.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2007.0,GroupedWD,Normal,5.4065401804339555,Norm,False,False,VinylSd,Gd_TA,Gd_TA,27.0,27.0,27.0
80,RL,68.0,16157.0,IR1,Lvl,FR2,Gtl,Veenker,1Fam,SLvl,5,7,Gable,None,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680.0,Rec,391.0,289.0,1360.0,Ex,Y,SBrkr,1432.0,0.0,0.0,1432.0,1.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,Typ,1.0,Attchd,Unf,2.0,588.0,Y,168.0,180.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.2878017299302265,Roads,False,False,Plywood,TA_TA,TA_TA,29.0,29.0,29.0
20,RL,90.0,10768.0,IR1,Lvl,Corner,Gtl,Veenker,1Fam,1Story,5,8,Gable,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,Unf,0.0,280.0,1437.0,TA,Y,SBrkr,1437.0,0.0,0.0,1437.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Attchd,RFn,2.0,528.0,Y,0.0,21.0,0.0,0.0,180.0,0.0,NoFence,0.0,7.0,2007.0,GroupedWD,Normal,5.338456493604605,Norm,False,False,Plywood,TA_TA,Gd_Gd,31.0,3.0,31.0
120,RL,40.0,3840.0,IR1,Lvl,Inside,Gtl,Other,TwnhsE,1Story,8,6,Gable,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,881.0,LwQ,176.0,0.0,1057.0,TA,Y,SBrkr,1295.0,0.0,0.0,1295.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,2.0,Attchd,Fin,2.0,571.0,Y,133.0,89.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2007.0,GroupedWD,Normal,5.32990612340021,Norm,False,False,Wd Sdng,TA_TA,Gd_TA,29.0,9.0,29.0
80,RL,80.0,9600.0,Reg,Lvl,FR2,Gtl,Veenker,1Fam,SLvl,6,7,Hip,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,528.0,528.0,Ex,Y,SBrkr,1094.0,761.0,0.0,1855.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Attchd,RFn,2.0,512.0,Y,113.0,100.0,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2007.0,GroupedWD,Normal,5.271841606536499,Roads,False,False,Plywood,TA_TA,Gd_Gd,31.0,13.0,31.0
20,RL,80.0,9600.0,Reg,Lvl,FR2,Gtl,Veenker,1Fam,1Story,6,8,Gable,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978.0,Unf,0.0,284.0,1262.0,Ex,Y,SBrkr,1262.0,0.0,0.0,1262.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,460.0,Y,298.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2007.0,GroupedWD,Normal,5.258876629372131,Roads,False,False,MetalSd,TA_TA,TA_TA,31.0,31.0,31.0
20,RL,94.0,17778.0,IR1,Lvl,Inside,Gtl,Veenker,1Fam,1Story,8,5,Hip,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,ALQ,1632.0,Rec,829.0,0.0,2461.0,Gd,Y,SBrkr,2497.0,0.0,0.0,2497.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,2.0,Attchd,RFn,2.0,676.0,Y,266.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2007.0,GroupedWD,Normal,5.571708831808688,Norm,False,False,BrkFace,TA_TA,Gd_TA,26.0,26.0,26.0
90,RL,68.0,18890.0,IR1,Lvl,Inside,Gtl,Sawyer,Duplex,1.5Fin,5,5,Other,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498.0,Rec,211.0,652.0,1361.0,Ex,Y,SBrkr,1361.0,1259.0,0.0,2620.0,0.0,0.0,2.0,2.0,4.0,2.0,TA,12.0,Typ,1.0,BuiltIn,RFn,2.0,600.0,N,155.0,24.0,145.0,0.0,0.0,0.0,NoFence,8300.0,8.0,2007.0,GroupedWD,Normal,5.278753600952829,RoadsAndRailroad,False,False,Plywood,TA_TA,TA_TA,30.0,30.0,30.0
60,FV,68.0,7050.0,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738.0,Unf,0.0,319.0,1057.0,Ex,Y,SBrkr,1057.0,872.0,0.0,1929.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,Fin,2.0,650.0,Y,0.0,235.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2007.0,GroupedWD,Normal,5.354108439147401,Norm,False,False,VinylSd,TA_TA,Gd_TA,6.0,6.0,6.0
20,RL,78.0,11700.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,6,Gable,BrkFace,41.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,Ex,Y,SBrkr,1152.0,0.0,0.0,1152.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,0.0,Attchd,RFn,2.0,412.0,Y,0.0,126.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2007.0,GroupedWD,Normal,5.156700552582017,Railroad,False,False,MetalSd,TA_TA,TA_TA,39.0,39.0,39.0
60,RL,80.0,8000.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,6,6,Gable,BrkFace,525.0,TA,TA,CBlock,TA,TA,No,Rec,915.0,Unf,0.0,93.0,1008.0,TA,Y,SBrkr,1403.0,1008.0,0.0,2411.0,1.0,0.0,2.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,Attchd,RFn,2.0,570.0,Y,0.0,192.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.380301710305185,Positive,False,False,VinylSd,TA_TA,TA_TA,37.0,37.0,37.0
85,RL,68.0,8723.0,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,SFoyer,6,6,Gable,None,0.0,TA,TA,PConc,Gd,TA,Av,BLQ,973.0,Unf,0.0,0.0,973.0,Ex,Y,SBrkr,1082.0,0.0,0.0,1082.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,Unf,2.0,480.0,Y,160.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,1.0,2007.0,GroupedWD,Normal,5.210853365314893,Positive,False,False,HdBoard,TA_TA,TA_TA,38.0,38.0,38.0
20,RL,130.0,11700.0,Reg,Lvl,Corner,Gtl,NWAmes,1Fam,1Story,6,5,Gable,BrkFace,196.0,TA,TA,PConc,Gd,TA,No,ALQ,910.0,Unf,0.0,385.0,1295.0,Fa,Y,SBrkr,1295.0,0.0,0.0,1295.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,Fin,2.0,528.0,Y,0.0,194.0,0.0,0.0,200.0,0.0,NoFence,0.0,4.0,2007.0,GroupedWD,Normal,5.214843848047698,Norm,False,False,HdBoard,TA_TA,TA_TA,39.0,39.0,39.0
20,RL,108.0,11358.0,IR1,Lvl,Corner,Gtl,NWAmes,1Fam,1Story,7,7,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,346.0,Unf,0.0,778.0,1124.0,TA,Y,SBrkr,1610.0,0.0,0.0,1610.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,Attchd,RFn,2.0,515.0,Y,202.0,0.0,0.0,0.0,256.0,0.0,NoFence,0.0,5.0,2007.0,GroupedWD,Normal,5.267171728403014,Norm,False,False,Wd Sdng,TA_TA,TA_TA,35.0,20.0,35.0
20,RL,80.0,9547.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,7,6,Gable,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1594.0,1594.0,Ex,Y,SBrkr,1594.0,0.0,0.0,1594.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Attchd,RFn,2.0,472.0,Y,190.0,80.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2007.0,GroupedWD,Normal,5.275311354541811,Norm,False,False,VinylSd,TA_TA,TA_TA,14.0,14.0,14.0
60,RL,78.0,10530.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,6,Gable,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,GLQ,819.0,Unf,0.0,329.0,1148.0,Ex,Y,SBrkr,1091.0,984.0,0.0,2075.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Attchd,Unf,2.0,473.0,Y,235.0,86.0,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2007.0,GroupedWD,Normal,5.4065401804339555,Norm,False,False,MetalSd,TA_TA,Gd_TA,14.0,14.0,14.0
90,RL,68.0,11500.0,IR1,Lvl,Corner,Gtl,NWAmes,Duplex,1Story,5,6,Gable,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1680.0,1680.0,Fa,Y,SBrkr,1680.0,0.0,0.0,1680.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,Detchd,Unf,2.0,528.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.136419309585825,RoadsAndRailroad,False,False,VinylSd,TA_TA,TA_TA,31.0,31.0,31.0
20,RL,88.0,10738.0,IR1,Lvl,Corner,Gtl,NWAmes,1Fam,1Story,6,7,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,792.0,Unf,0.0,301.0,1093.0,Gd,Y,SBrkr,1093.0,0.0,0.0,1093.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,484.0,Y,224.0,0.0,0.0,0.0,0.0,0.0,MnPrv,400.0,11.0,2007.0,GroupedWD,Normal,5.20002926655377,Norm,True,False,HdBoard,TA_TA,TA_TA,41.0,41.0,41.0
20,RL,80.0,9600.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,7,6,Hip,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,Fa,Y,SBrkr,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,Unf,2.0,528.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2007.0,GroupedWD,Normal,5.244277120801843,Norm,False,False,HdBoard,TA_TA,TA_TA,34.0,34.0,34.0
20,RL,80.0,10800.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,Gable,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,BLQ,617.0,Rec,264.0,171.0,1052.0,TA,Y,SBrkr,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,Fin,1.0,311.0,Y,0.0,133.0,0.0,0.0,0.0,0.0,NoFence,0.0,2.0,2007.0,Other,Normal,5.103803720955957,Norm,False,False,HdBoard,TA_TA,TA_TA,44.0,44.0,44.0
20,RL,70.0,8050.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,474.0,BLQ,38.0,437.0,949.0,TA,Y,SBrkr,1107.0,0.0,0.0,1107.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,Attchd,RFn,1.0,308.0,Y,88.0,64.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2007.0,GroupedWD,Normal,5.103803720955957,Norm,False,False,MetalSd,TA_TA,TA_TA,40.0,14.0,40.0
20,RL,68.0,10355.0,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,5,Gable,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,BLQ,695.0,Unf,0.0,519.0,1214.0,TA,Y,SBrkr,1214.0,0.0,0.0,1214.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Attchd,RFn,1.0,318.0,Y,0.0,111.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2007.0,GroupedWD,Normal,5.155336037465061,Norm,False,False,MetalSd,TA_TA,TA_TA,40.0,40.0,40.0
20,RL,79.0,10289.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,Hip,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836.0,Unf,0.0,237.0,1073.0,TA,Y,SBrkr,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,RFn,2.0,515.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2007.0,GroupedWD,Normal,5.193124598354461,Norm,False,False,MetalSd,TA_TA,TA_TA,42.0,42.0,42.0
20,RL,68.0,9503.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,457.0,Rec,374.0,193.0,1024.0,TA,Y,SBrkr,1344.0,0.0,0.0,1344.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Min1,1.0,Detchd,Unf,1.0,484.0,Y,316.0,28.0,0.0,0.0,0.0,0.0,GdWo,0.0,6.0,2007.0,GroupedWD,Normal,5.158362492095249,Norm,False,False,HdBoard,TA_TA,TA_TA,37.0,24.0,49.0
90,RL,68.0,10624.0,IR1,Lvl,Inside,Gtl,NAmes,Duplex,1Story,5,4,Gable,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40.0,Rec,264.0,1424.0,1728.0,TA,Y,SBrkr,1728.0,0.0,0.0,1728.0,0.0,1.0,2.0,0.0,6.0,2.0,TA,10.0,Typ,0.0,Detchd,Unf,1.0,352.0,Y,155.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,11.0,2007.0,GroupedWD,Normal,5.075546961392531,Norm,False,False,HdBoard,TA_TA,TA_TA,5.0,43.0,43.0
90,RL,68.0,10899.0,IR1,Lvl,Inside,Gtl,NAmes,Duplex,1Story,4,5,Gable,None,0.0,TA,TA,Other,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,N,SBrkr,1224.0,0.0,0.0,1224.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,8.0,Typ,0.0,CarPort,Unf,3.0,530.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,4.0,2007.0,GroupedWD,Normal,5.012837224705172,Norm,False,False,HdBoard,TA_TA,TA_TA,43.0,43.0,43.0
20,RL,68.0,12342.0,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,978.0,978.0,TA,Y,SBrkr,1422.0,0.0,0.0,1422.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,1.0,Attchd,RFn,1.0,286.0,Y,0.0,0.0,36.0,0.0,0.0,0.0,GdWo,600.0,8.0,2007.0,GroupedWD,Normal,5.145817714491828,Norm,True,False,Wd Sdng,TA_TA,TA_TA,47.0,29.0,47.0
20,RL,68.0,12772.0,IR1,Lvl,CulDSac,Gtl,NAmes,1Fam,1Story,6,8,Hip,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498.0,Unf,0.0,460.0,958.0,TA,Y,SBrkr,958.0,0.0,0.0,958.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Attchd,RFn,1.0,301.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,15500.0,4.0,2007.0,GroupedWD,Normal,5.1804126328383235,Norm,False,False,MetalSd,TA_TA,TA_Gd,47.0,9.0,47.0
